,Date,Weekday,Open,High,Low,Close,Adj Close,Volume
1514,2016-04-13,Wednesday,80050.0,80050.0,79579.0,79588.0,79588.3,1529162577
1515,2016-04-16,Saturday,79448.0,79448.0,77933.0,77985.0,77984.8,770506601
1516,2016-04-17,Sunday,77710.0,77710.0,77446.0,77516.0,77516.2,1153288053
1517,2016-04-18,Monday,77613.0,78438.0,77613.0,78435.0,78435.4,1414858036
1518,2016-04-19,Tuesday,78733.0,78766.0,78431.0,78431.0,78430.9,1487443376
1519,2016-04-20,Wednesday,78637.0,78637.0,78197.0,78269.0,78269.0,1102047740
1520,2016-04-23,Saturday,78336.0,78397.0,78265.0,78282.0,78281.7,988554115
1521,2016-04-24,Sunday,78370.0,78448.0,78278.0,78448.0,78448.3,895791737
1522,2016-04-25,Monday,78653.0,78946.0,78653.0,78688.0,78688.4,1232247655
1523,2016-04-26,Tuesday,78698.0,78700.0,78318.0,78394.0,78394.4,978941590
1524,2016-04-27,Wednesday,78543.0,78578.0,78341.0,78405.0,78404.7,1144237949
1525,2016-04-30,Saturday,78491.0,78586.0,78400.0,78415.0,78414.6,1423903920
1526,2016-05-01,Sunday,78426.0,78454.0,78220.0,78384.0,78384.4,1169438109
1527,2016-05-02,Monday,78333.0,78425.0,78259.0,78285.0,78285.4,1354698516
1528,2016-05-03,Tuesday,78383.0,78382.0,77969.0,78044.0,78044.4,1138480949
1529,2016-05-04,Wednesday,78031.0,78077.0,77938.0,78034.0,78033.8,1000124292
1530,2016-05-07,Saturday,78037.0,78037.0,77424.0,77424.0,77423.9,847545752
1531,2016-05-08,Sunday,77378.0,77378.0,77041.0,77045.0,77045.3,1076651681
1532,2016-05-09,Monday,77094.0,77302.0,77094.0,77106.0,77106.0,822621181
1533,2016-05-10,Tuesday,77071.0,77071.0,76607.0,76630.0,76630.4,1058996284
1534,2016-05-11,Wednesday,76612.0,76612.0,75895.0,75983.0,75982.6,1233151695
1535,2016-05-14,Saturday,76017.0,76176.0,76017.0,76139.0,76138.6,572682541
1536,2016-05-15,Sunday,76224.0,76224.0,75863.0,75863.0,75863.2,1033134708
1537,2016-05-16,Monday,75974.0,76006.0,75866.0,75980.0,75980.5,807516291
1538,2016-05-17,Tuesday,76072.0,76306.0,76072.0,76293.0,76292.9,824990863
1539,2016-05-18,Wednesday,76348.0,76464.0,76330.0,76413.0,76413.3,867967221
1540,2016-05-21,Saturday,76454.0,76530.0,76443.0,76448.0,76448.3,612749699
1541,2016-05-23,Monday,76494.0,76708.0,76494.0,76614.0,76613.9,995000763
1542,2016-05-24,Tuesday,76665.0,76693.0,76543.0,76693.0,76692.8,865052067
1543,2016-05-25,Wednesday,76702.0,76958.0,76702.0,76853.0,76853.0,853942528
1544,2016-05-28,Saturday,76893.0,76946.0,76618.0,76691.0,76690.6,1019275214
1545,2016-05-29,Sunday,76707.0,76744.0,76387.0,76387.0,76387.0,907390594
1546,2016-05-30,Monday,76421.0,76464.0,76396.0,76432.0,76431.5,758554625
1547,2016-05-31,Tuesday,76527.0,76534.0,76144.0,76144.0,76144.2,637134062
1548,2016-06-01,Wednesday,76177.0,76207.0,76078.0,76084.0,76084.2,712169907
1549,2016-06-05,Sunday,76166.0,76200.0,76133.0,76161.0,76160.6,763733825
1550,2016-06-06,Monday,76265.0,76285.0,76103.0,76129.0,76128.6,746965984
1551,2016-06-07,Tuesday,76177.0,76177.0,75874.0,75874.0,75874.5,726875232
1552,2016-06-08,Wednesday,75886.0,75929.0,75776.0,75876.0,75876.2,803570519
1553,2016-06-11,Saturday,75906.0,75910.0,74850.0,74850.0,74850.1,884783670
1554,2016-06-12,Sunday,74846.0,74870.0,74671.0,74818.0,74817.8,796369118
1555,2016-06-13,Monday,74861.0,74904.0,74595.0,74700.0,74700.5,665629018
1556,2016-06-14,Tuesday,74716.0,74716.0,73960.0,73960.0,73959.7,811986809
1557,2016-06-15,Wednesday,73966.0,73966.0,73705.0,73877.0,73877.1,725865076
1558,2016-06-18,Saturday,73968.0,74018.0,73887.0,73906.0,73906.5,601924904
1559,2016-06-19,Sunday,73916.0,73916.0,73028.0,73028.0,73027.9,585217551
1560,2016-06-20,Monday,72945.0,72945.0,72615.0,72615.0,72615.0,586364929
1561,2016-06-21,Tuesday,72624.0,72799.0,72564.0,72799.0,72799.2,903109325
1562,2016-06-22,Wednesday,72930.0,73645.0,72930.0,73645.0,73644.8,681490584
1563,2016-06-25,Saturday,73799.0,73863.0,73672.0,73672.0,73672.0,753487041
1564,2016-06-26,Sunday,73700.0,73772.0,73651.0,73744.0,73743.5,870644265
1565,2016-06-28,Tuesday,73935.0,74300.0,73935.0,74190.0,74190.5,1016643262
1566,2016-06-29,Wednesday,74262.0,74283.0,73934.0,73940.0,73940.3,1344188760
1567,2016-07-02,Saturday,73967.0,74001.0,73932.0,73966.0,73965.5,731508418
1568,2016-07-03,Sunday,74063.0,74137.0,74063.0,74064.0,74064.0,906311472
1569,2016-07-04,Monday,74095.0,74095.0,73947.0,73947.0,73947.2,1072240302
1570,2016-07-05,Tuesday,73962.0,74114.0,73959.0,74049.0,74049.1,768984499
1571,2016-07-09,Saturday,74051.0,74051.0,73717.0,73717.0,73716.6,573228417
1572,2016-07-10,Sunday,73727.0,73800.0,73695.0,73764.0,73764.2,718422799
1573,2016-07-11,Monday,73876.0,73893.0,73737.0,73817.0,73816.7,754076213
1574,2016-07-12,Tuesday,73987.0,73987.0,73725.0,73736.0,73736.0,854104107
1575,2016-07-13,Wednesday,73702.0,73763.0,73626.0,73763.0,73763.0,866359696
1576,2016-07-16,Saturday,73771.0,73888.0,73756.0,73868.0,73868.0,910931433
1577,2016-07-17,Sunday,74011.0,74282.0,74011.0,74195.0,74194.8,912157556
1578,2016-07-18,Monday,74215.0,74215.0,74045.0,74197.0,74196.9,918983409
1579,2016-07-19,Tuesday,74250.0,74386.0,74250.0,74314.0,74313.6,913619728
1580,2016-07-20,Wednesday,74365.0,74516.0,74365.0,74514.0,74514.1,447681464
1581,2016-07-23,Saturday,74630.0,74934.0,74630.0,74934.0,74934.3,538663167
1582,2016-07-24,Sunday,75051.0,75198.0,75044.0,75184.0,75183.9,718025674
1583,2016-07-25,Monday,75316.0,75540.0,75316.0,75466.0,75466.5,880614270
1584,2016-07-26,Tuesday,75500.0,75501.0,75402.0,75501.0,75501.0,607359188
1585,2016-07-27,Wednesday,75756.0,76294.0,75756.0,76226.0,76225.7,842046845
1586,2016-07-31,Sunday,76334.0,76699.0,76334.0,76580.0,76579.7,899409200
1587,2016-08-01,Monday,76572.0,76647.0,76408.0,76647.0,76647.4,881939734
1588,2016-08-02,Tuesday,76672.0,77094.0,76672.0,77090.0,77089.8,885531228
1589,2016-08-03,Wednesday,77415.0,77915.0,77415.0,77883.0,77856.5,892031669
1590,2016-08-06,Saturday,78325.0,78325.0,78325.0,78325.0,78324.9,1232065081
1591,2016-08-07,Sunday,78423.0,78838.0,78423.0,78705.0,78704.6,1058324943
1592,2016-08-08,Monday,78778.0,78830.0,78325.0,78325.0,78324.9,699878688
1593,2016-08-09,Tuesday,78345.0,78437.0,78345.0,78368.0,78368.4,594333316
1594,2016-08-10,Wednesday,78405.0,78464.0,78190.0,78190.0,78190.5,590248200
1595,2016-08-13,Saturday,78180.0,78219.0,78093.0,78219.0,78218.8,1052075148
1596,2016-08-14,Sunday,78304.0,78417.0,78205.0,78205.0,78205.1,621822864
1597,2016-08-15,Monday,78203.0,78206.0,77829.0,77829.0,77828.8,523893577
1598,2016-08-16,Tuesday,77856.0,77858.0,77791.0,77856.0,77855.5,972546506
1599,2016-08-17,Wednesday,77880.0,77926.0,77864.0,77879.0,77879.0,972246868
1600,2016-08-20,Saturday,77934.0,78010.0,77919.0,77969.0,77968.7,518001047
1601,2016-08-21,Sunday,78040.0,78114.0,77962.0,78086.0,78086.4,635546354
1602,2016-08-22,Monday,78204.0,78275.0,78086.0,78086.0,78086.1,779711104
1603,2016-08-23,Tuesday,78093.0,78094.0,77907.0,77964.0,77964.0,498562533
1604,2016-08-24,Wednesday,78206.0,78206.0,78063.0,78082.0,78081.5,599803177
1605,2016-08-27,Saturday,78096.0,78096.0,77757.0,77758.0,77757.6,535622066
1606,2016-08-28,Sunday,77847.0,77847.0,77314.0,77314.0,77313.6,648090619
1607,2016-08-29,Monday,77360.0,77375.0,77326.0,77346.0,77345.6,502068620
1608,2016-08-30,Tuesday,77359.0,77382.0,77352.0,77359.0,77358.6,448692814
1609,2016-08-31,Wednesday,77355.0,77382.0,77168.0,77168.0,77167.9,410053467
1610,2016-09-03,Saturday,77185.0,77184.0,76747.0,76747.0,76747.0,386460979
1611,2016-09-04,Sunday,76785.0,76785.0,76509.0,76509.0,76509.4,442120657
1612,2016-09-05,Monday,76523.0,76523.0,76486.0,76522.0,76522.2,344244733
1613,2016-09-06,Tuesday,76546.0,76703.0,76546.0,76670.0,76669.6,438588195
1614,2016-09-07,Wednesday,76747.0,76886.0,76742.0,76742.0,76742.2,540704524
1615,2016-09-10,Saturday,76747.0,76747.0,76611.0,76640.0,76640.3,340525013
1616,2016-09-11,Sunday,76649.0,76698.0,76644.0,76644.0,76643.9,335530998
1617,2016-09-13,Tuesday,76661.0,76678.0,76444.0,76444.0,76444.2,481329946
1618,2016-09-14,Wednesday,76475.0,76477.0,76348.0,76455.0,76455.4,482743251
1619,2016-09-17,Saturday,76460.0,76460.0,76105.0,76105.0,76104.9,418170547
1620,2016-09-18,Sunday,76103.0,76179.0,76099.0,76167.0,76166.7,441254830
1621,2016-09-19,Monday,76177.0,76321.0,76176.0,76273.0,76272.6,374432063
1622,2016-09-21,Wednesday,76338.0,76451.0,76338.0,76451.0,76450.9,443678830
1623,2016-09-24,Saturday,76488.0,76907.0,76488.0,76907.0,76906.9,583727158
1624,2016-09-25,Sunday,77071.0,77121.0,77010.0,77082.0,77081.5,851698625
1625,2016-09-26,Monday,77094.0,77153.0,77059.0,77090.0,77089.8,542232957
1626,2016-09-27,Tuesday,77116.0,77209.0,77116.0,77143.0,77143.1,607802085
1627,2016-09-28,Wednesday,77199.0,77357.0,77199.0,77300.0,77300.3,916196594
1628,2016-10-01,Saturday,77459.0,77605.0,77459.0,77479.0,77478.8,888103203
1629,2016-10-02,Sunday,77522.0,77533.0,77288.0,77288.0,77287.6,867379363
1630,2016-10-03,Monday,77356.0,77414.0,77265.0,77265.0,77265.3,1121294189
1631,2016-10-04,Tuesday,77450.0,77494.0,77335.0,77335.0,77335.3,1426371562
1632,2016-10-05,Wednesday,77318.0,77343.0,77183.0,77183.0,77183.0,1024526425
1633,2016-10-08,Saturday,77247.0,77278.0,77190.0,77217.0,77217.0,645546515
1634,2016-10-09,Sunday,77215.0,77480.0,77208.0,77436.0,77435.8,659417443
1635,2016-10-10,Monday,77470.0,77671.0,77470.0,77655.0,77655.1,746328178
1636,2016-10-15,Saturday,77726.0,77915.0,77726.0,77886.0,77886.4,789203325
1637,2016-10-16,Sunday,77910.0,77911.0,77569.0,77569.0,77569.1,894501512
1638,2016-10-17,Monday,77569.0,77720.0,77526.0,77707.0,77707.2,709354167
1639,2016-10-18,Tuesday,77774.0,77885.0,77774.0,77850.0,77849.5,750397608
1640,2016-10-19,Wednesday,77890.0,78092.0,77890.0,78092.0,78091.5,789024957
1641,2016-10-22,Saturday,78155.0,78430.0,78155.0,78387.0,78387.2,722413373
1642,2016-10-23,Sunday,78498.0,78517.0,78370.0,78370.0,78370.3,729124060
1643,2016-10-24,Monday,78452.0,78580.0,78452.0,78569.0,78568.8,738689282
1644,2016-10-25,Tuesday,78594.0,78809.0,78594.0,78809.0,78761.9,728071044
1645,2016-10-26,Wednesday,78837.0,79304.0,78837.0,79300.0,79299.6,909022745
1646,2016-10-29,Saturday,79363.0,80493.0,79363.0,80341.0,80340.7,995915155
1647,2016-10-30,Sunday,80512.0,80512.0,80338.0,80339.0,80339.2,744414561
1648,2016-10-31,Monday,80372.0,80528.0,80264.0,80264.0,80263.7,782340752
1649,2016-11-01,Tuesday,80285.0,80285.0,79659.0,79659.0,79659.2,611760573
1650,2016-11-02,Wednesday,79671.0,79681.0,79634.0,79671.0,79670.9,496920167
1651,2016-11-05,Saturday,79736.0,79736.0,79253.0,79254.0,79253.5,529008226
1652,2016-11-06,Sunday,79269.0,79278.0,79138.0,79138.0,79137.5,477977179
1653,2016-11-07,Monday,79270.0,79635.0,79270.0,79632.0,79632.3,669906934
1654,2016-11-08,Tuesday,79718.0,79903.0,79718.0,79871.0,79871.4,649221414
1655,2016-11-09,Wednesday,79340.0,79340.0,78396.0,78412.0,78411.6,980869093
1656,2016-11-12,Saturday,78782.0,79070.0,78782.0,79011.0,79010.7,972081062
1657,2016-11-13,Sunday,79227.0,79258.0,79048.0,79048.0,79048.5,725779491
1658,2016-11-14,Monday,79095.0,79378.0,79095.0,79342.0,79341.5,615121502
1659,2016-11-15,Tuesday,79394.0,79459.0,79153.0,79236.0,79236.2,683483000
1660,2016-11-16,Wednesday,79280.0,79418.0,79268.0,79268.0,79268.4,760509642
1661,2016-11-19,Saturday,79308.0,79336.0,79128.0,79279.0,79278.6,478374133
1662,2016-11-21,Monday,79306.0,79369.0,79306.0,79319.0,79319.0,365362985
1663,2016-11-22,Tuesday,79361.0,79419.0,79361.0,79394.0,79393.8,489639622
1664,2016-11-23,Wednesday,79426.0,79450.0,79384.0,79386.0,79385.6,438677720
1665,2016-11-26,Saturday,79511.0,79608.0,79511.0,79541.0,79541.4,522042318
1666,2016-11-27,Sunday,79579.0,79685.0,79579.0,79626.0,79625.9,532427825
1667,2016-11-29,Tuesday,79646.0,80019.0,79646.0,80019.0,80018.6,567699395
1668,2016-12-03,Saturday,80180.0,80180.0,80034.0,80059.0,80058.8,565139495
1669,2016-12-04,Sunday,80078.0,80115.0,80050.0,80064.0,80063.7,483516179
1670,2016-12-05,Monday,80158.0,80175.0,80014.0,80081.0,80081.2,551388603
1671,2016-12-06,Tuesday,80140.0,80851.0,80140.0,80830.0,80830.5,825084533
1672,2016-12-07,Wednesday,80965.0,81344.0,80965.0,81342.0,81341.6,878130451
1673,2016-12-10,Saturday,81401.0,81506.0,81250.0,81250.0,81250.5,432760989
1674,2016-12-11,Sunday,81265.0,81265.0,80926.0,80926.0,80925.9,321295615
1675,2016-12-12,Monday,81011.0,81130.0,80914.0,80916.0,80915.5,409798564
1676,2016-12-13,Tuesday,80912.0,80929.0,80741.0,80741.0,80741.2,311489285
1677,2016-12-14,Wednesday,80792.0,80807.0,80684.0,80684.0,80683.6,559333382
1678,2016-12-18,Sunday,80690.0,80783.0,80675.0,80709.0,80709.0,337890932
1679,2016-12-19,Monday,80724.0,80766.0,80413.0,80413.0,80413.1,399300257
1680,2016-12-20,Tuesday,80511.0,80511.0,80123.0,80123.0,80122.7,457718537
1681,2016-12-21,Wednesday,80128.0,80251.0,80128.0,80250.0,80250.0,302767348
1682,2016-12-24,Saturday,80252.0,80271.0,80161.0,80161.0,80161.2,327757779
1683,2016-12-25,Sunday,80159.0,80159.0,79899.0,79899.0,79898.9,321282128
1684,2016-12-26,Monday,79926.0,80092.0,79926.0,79966.0,79966.5,423290695
1685,2016-12-27,Tuesday,79980.0,80002.0,79801.0,79801.0,79800.8,456311070
1686,2016-12-28,Wednesday,79822.0,79871.0,79598.0,79692.0,79691.8,417275596
1687,2016-12-31,Saturday,79698.0,79758.0,79487.0,79487.0,79486.6,377297812
1688,2017-01-01,Sunday,79482.0,79482.0,78896.0,78896.0,78896.0,355386517
1689,2017-01-02,Monday,78895.0,78969.0,78699.0,78969.0,78968.9,523586855
1690,2017-01-03,Tuesday,78970.0,79011.0,78952.0,78984.0,78983.7,431588763
1691,2017-01-04,Wednesday,79017.0,79017.0,78959.0,78990.0,78990.3,335822773
1692,2017-01-07,Saturday,79002.0,79010.0,78826.0,78826.0,78826.5,528364364
1693,2017-01-08,Sunday,78845.0,78911.0,78829.0,78833.0,78833.4,539142082
1694,2017-01-09,Monday,78824.0,78824.0,78610.0,78610.0,78609.5,377573005
1695,2017-01-11,Wednesday,78653.0,78653.0,78555.0,78622.0,78622.0,464134231
1696,2017-01-14,Saturday,78709.0,78946.0,78709.0,78876.0,78876.2,593739399
1697,2017-01-15,Sunday,78961.0,79131.0,78961.0,79073.0,79073.2,636336284
1698,2017-01-16,Monday,79102.0,79118.0,79070.0,79084.0,79084.2,526417183
1699,2017-01-17,Tuesday,79119.0,79293.0,79033.0,79280.0,79280.4,522553573
1700,2017-01-18,Wednesday,79310.0,79465.0,79310.0,79382.0,79382.2,450933386
1701,2017-01-21,Saturday,79390.0,79394.0,79206.0,79207.0,79206.6,327039924
1702,2017-01-22,Sunday,79212.0,79218.0,79154.0,79218.0,79218.0,343160515
1703,2017-01-23,Monday,79227.0,79311.0,79217.0,79264.0,79263.5,369502928
1704,2017-01-24,Tuesday,79281.0,79312.0,78249.0,78249.0,78249.1,458620889
1705,2017-01-25,Wednesday,78313.0,78326.0,78049.0,78049.0,78049.0,578604704
1706,2017-01-28,Saturday,78054.0,78054.0,77714.0,77714.0,77714.1,493440711
1707,2017-01-29,Sunday,77716.0,77756.0,77706.0,77707.0,77707.3,400127230
1708,2017-01-30,Monday,77753.0,78000.0,77753.0,77961.0,77961.4,660598594
1709,2017-01-31,Tuesday,78102.0,78123.0,77975.0,77975.0,77975.4,1097820999
1710,2017-02-01,Wednesday,77980.0,78004.0,77415.0,77415.0,77414.9,707988262
1711,2017-02-04,Saturday,77415.0,77415.0,76826.0,76826.0,76825.7,430367825
1712,2017-02-05,Sunday,76831.0,76831.0,76616.0,76616.0,76616.0,496088909
1713,2017-02-06,Monday,76615.0,76750.0,76615.0,76679.0,76678.7,593036529
1714,2017-02-07,Tuesday,76773.0,76874.0,76766.0,76766.0,76766.0,573464679
1715,2017-02-08,Wednesday,76787.0,76796.0,76732.0,76793.0,76792.8,547749184
1716,2017-02-11,Saturday,76952.0,76968.0,76798.0,76817.0,76816.8,541701985
1717,2017-02-12,Sunday,76821.0,76837.0,76772.0,76828.0,76827.7,438821760
1718,2017-02-13,Monday,76868.0,77126.0,76868.0,76976.0,76975.5,468334161
1719,2017-02-14,Tuesday,77009.0,77061.0,76965.0,77000.0,77000.2,448809768
1720,2017-02-15,Wednesday,77024.0,77209.0,77024.0,77190.0,77189.7,526633365
1721,2017-02-18,Saturday,77203.0,77613.0,77203.0,77599.0,77599.1,689645155
1722,2017-02-19,Sunday,77648.0,77772.0,77648.0,77659.0,77658.6,513805287
1723,2017-02-20,Monday,77706.0,77754.0,77698.0,77698.0,77698.2,492334083
1724,2017-02-21,Tuesday,77734.0,77816.0,77734.0,77800.0,77800.2,453863740
1725,2017-02-22,Wednesday,77818.0,77898.0,77818.0,77847.0,77847.2,540287264
1726,2017-02-25,Saturday,77912.0,77924.0,77850.0,77864.0,77863.5,570237910
1727,2017-02-26,Sunday,77892.0,77892.0,77575.0,77575.0,77574.7,660791316
1728,2017-02-27,Monday,77586.0,77617.0,77573.0,77591.0,77590.7,514918481
1729,2017-02-28,Tuesday,77638.0,77694.0,77593.0,77602.0,77602.3,698074498
1730,2017-03-01,Wednesday,77632.0,77654.0,77475.0,77475.0,77475.2,536848172
1731,2017-03-04,Saturday,77464.0,77463.0,77135.0,77135.0,77135.1,477982967
1732,2017-03-05,Sunday,77128.0,77140.0,76767.0,76767.0,76766.9,508083603
1733,2017-03-06,Monday,76799.0,76870.0,76780.0,76790.0,76789.7,474546306
1734,2017-03-07,Tuesday,76821.0,76830.0,76735.0,76800.0,76800.4,526249184
1735,2017-03-08,Wednesday,76806.0,76806.0,76286.0,76286.0,76285.5,728357364
1736,2017-03-11,Saturday,76287.0,76316.0,76196.0,76316.0,76315.6,553986143
1737,2017-03-12,Sunday,76323.0,76375.0,76286.0,76329.0,76329.0,497847420
1738,2017-03-13,Monday,76362.0,76464.0,76332.0,76332.0,76332.0,526016064
1739,2017-03-14,Tuesday,76395.0,76640.0,76395.0,76639.0,76639.0,631938739
1740,2017-03-15,Wednesday,76659.0,76776.0,76659.0,76738.0,76737.9,460658326
1741,2017-03-18,Saturday,76789.0,77230.0,76789.0,77230.0,77230.0,483585946
1742,2017-03-25,Saturday,77239.0,77494.0,77239.0,77486.0,77485.8,282764388
1743,2017-03-26,Sunday,77505.0,77542.0,77493.0,77503.0,77502.9,362972179
1744,2017-03-27,Monday,77519.0,77529.0,77481.0,77523.0,77523.3,356510812
1745,2017-03-28,Tuesday,77533.0,77577.0,77533.0,77548.0,77548.5,466165632
1746,2017-03-29,Wednesday,77575.0,77607.0,77565.0,77584.0,77584.4,547432473
1747,2017-04-03,Monday,77599.0,77668.0,77599.0,77617.0,77616.8,409651889
1748,2017-04-04,Tuesday,77683.0,77698.0,77611.0,77647.0,77647.1,597067676
1749,2017-04-05,Wednesday,77680.0,77740.0,77680.0,77690.0,77689.9,652694100
1750,2017-04-08,Saturday,77784.0,77912.0,77784.0,77805.0,77804.7,768552029
1751,2017-04-09,Sunday,77945.0,78048.0,77860.0,77860.0,77860.4,891601534
1752,2017-04-10,Monday,78007.0,78204.0,78007.0,78108.0,78107.8,1243357716
1753,2017-04-12,Wednesday,78149.0,78174.0,78122.0,78132.0,78132.4,1140348760
1754,2017-04-15,Saturday,78230.0,78510.0,78230.0,78383.0,78383.3,1269618602
1755,2017-04-16,Sunday,78519.0,78650.0,78456.0,78472.0,78471.7,1246050659
1756,2017-04-17,Monday,78542.0,78561.0,78247.0,78248.0,78247.5,860911727
1757,2017-04-18,Tuesday,78306.0,78432.0,78306.0,78340.0,78339.8,776121170
1758,2017-04-19,Wednesday,78465.0,78658.0,78465.0,78651.0,78651.4,852667171
1759,2017-04-22,Saturday,78813.0,79303.0,78812.0,79303.0,79302.7,982701666
1760,2017-04-23,Sunday,79467.0,79578.0,79391.0,79391.0,79390.6,1012683752
1761,2017-04-24,Monday,79407.0,79461.0,79366.0,79426.0,79425.9,803888712
1762,2017-04-26,Wednesday,79548.0,79597.0,79512.0,79597.0,79596.9,894705199
1763,2017-04-29,Saturday,79670.0,79823.0,79670.0,79756.0,79755.6,813111262
1764,2017-04-30,Sunday,79822.0,79919.0,79785.0,79785.0,79785.0,834677365
1765,2017-05-01,Monday,79797.0,79910.0,79730.0,79827.0,79826.6,886214149
1766,2017-05-02,Tuesday,79888.0,80014.0,79888.0,79942.0,79942.1,832219609
1767,2017-05-03,Wednesday,79996.0,80099.0,79952.0,79969.0,79969.2,685659738
1768,2017-05-06,Saturday,80023.0,80027.0,79697.0,79697.0,79697.4,758427230
1769,2017-05-07,Sunday,79705.0,79705.0,79604.0,79661.0,79660.9,793756615
1770,2017-05-08,Monday,79756.0,79773.0,79733.0,79744.0,79744.1,914369596
1771,2017-05-09,Tuesday,79761.0,79859.0,79664.0,79859.0,79858.8,966644816
1772,2017-05-10,Wednesday,80013.0,80143.0,80013.0,80127.0,80127.1,876364862
1773,2017-05-13,Saturday,80152.0,80177.0,80139.0,80142.0,80142.0,506640340
1774,2017-05-14,Sunday,80141.0,80141.0,79959.0,79963.0,79963.0,523527578
1775,2017-05-15,Monday,79972.0,80005.0,79957.0,79958.0,79957.5,380350325
1776,2017-05-16,Tuesday,80043.0,80171.0,80043.0,80129.0,80129.3,450153875
1777,2017-05-17,Wednesday,80235.0,80398.0,80235.0,80344.0,80344.2,768674494
1778,2017-05-20,Saturday,80838.0,81133.0,80838.0,81078.0,81077.6,865549027
1779,2017-05-21,Sunday,81149.0,81256.0,81149.0,81194.0,81194.0,683041936
1780,2017-05-22,Monday,81238.0,81309.0,81122.0,81124.0,81124.4,472248585
1781,2017-05-23,Tuesday,81152.0,81183.0,81124.0,81124.0,81124.4,504571215
1782,2017-05-24,Wednesday,81140.0,81149.0,81068.0,81146.0,81146.2,545232776
1783,2017-05-27,Saturday,81155.0,81162.0,80921.0,80921.0,80921.2,397277900
1784,2017-05-28,Sunday,80944.0,80944.0,80713.0,80713.0,80713.2,387485176
1785,2017-05-29,Monday,80716.0,80730.0,80600.0,80608.0,80607.9,479311856
1786,2017-05-30,Tuesday,80609.0,80622.0,80504.0,80512.0,80511.5,396938231
1787,2017-05-31,Wednesday,80525.0,80566.0,80513.0,80513.0,80513.3,471321712
1788,2017-06-03,Saturday,80529.0,80548.0,80289.0,80289.0,80288.9,385262771
1789,2017-06-06,Tuesday,80310.0,80332.0,80284.0,80294.0,80293.5,317644540
1790,2017-06-07,Wednesday,80297.0,80300.0,79758.0,79758.0,79758.5,526406132
1791,2017-06-10,Saturday,79811.0,79898.0,79811.0,79856.0,79855.7,306726428
1792,2017-06-11,Sunday,79865.0,79884.0,79845.0,79871.0,79870.7,371698390
1793,2017-06-12,Monday,79873.0,79873.0,79564.0,79564.0,79564.1,261660303
1794,2017-06-13,Tuesday,79569.0,79576.0,79427.0,79427.0,79426.9,368730039
1795,2017-06-14,Wednesday,79440.0,79474.0,79432.0,79466.0,79465.7,427765186
1796,2017-06-17,Saturday,79486.0,79534.0,79285.0,79285.0,79285.0,329196974
1797,2017-06-18,Sunday,79295.0,79298.0,78990.0,78990.0,78990.4,409022368
1798,2017-06-19,Monday,79002.0,79002.0,78859.0,78859.0,78859.2,305463874
1799,2017-06-20,Tuesday,78861.0,78884.0,78834.0,78868.0,78867.5,312427234
1800,2017-06-21,Wednesday,78880.0,78884.0,78736.0,78736.0,78736.2,291781139
1801,2017-06-24,Saturday,78757.0,78772.0,78653.0,78653.0,78652.7,241221183
1802,2017-06-25,Sunday,78672.0,78707.0,78661.0,78666.0,78665.5,314537803
1803,2017-06-28,Wednesday,78687.0,78760.0,78687.0,78704.0,78704.5,270549888
1804,2017-07-01,Saturday,78751.0,78821.0,78751.0,78800.0,78799.7,359152098
1805,2017-07-02,Sunday,78808.0,78821.0,78765.0,78765.0,78765.3,271593492
1806,2017-07-03,Monday,78776.0,78775.0,78659.0,78659.0,78659.2,318721398
1807,2017-07-04,Tuesday,78654.0,78671.0,78622.0,78632.0,78632.5,359722160
1808,2017-07-05,Wednesday,78652.0,78734.0,78645.0,78700.0,78700.2,411698962
1809,2017-07-08,Saturday,78800.0,78893.0,78800.0,78882.0,78881.6,455327119
1810,2017-07-09,Sunday,78900.0,78993.0,78900.0,78985.0,78985.4,412708513
1811,2017-07-10,Monday,79010.0,79387.0,79009.0,79377.0,79377.0,550452221
1812,2017-07-11,Tuesday,79415.0,79511.0,79415.0,79490.0,79490.4,484421123
1813,2017-07-12,Wednesday,79511.0,79566.0,79510.0,79510.0,79509.6,393350400
1814,2017-07-15,Saturday,79530.0,79684.0,79530.0,79659.0,79658.9,494583736
1815,2017-07-16,Sunday,79669.0,79700.0,79609.0,79621.0,79620.8,387846256
1816,2017-07-17,Monday,79682.0,79706.0,79629.0,79693.0,79692.9,624199267
1817,2017-07-18,Tuesday,79733.0,79793.0,79733.0,79736.0,79735.7,360353865
1818,2017-07-19,Wednesday,79764.0,80178.0,79764.0,80162.0,80162.5,349690575
1819,2017-07-22,Saturday,80250.0,80672.0,80250.0,80671.0,80670.8,425926199
1820,2017-07-23,Sunday,80694.0,80889.0,80676.0,80863.0,80863.0,579637395
1821,2017-07-24,Monday,80894.0,81008.0,80894.0,80934.0,80933.9,493755121
1822,2017-07-25,Tuesday,80978.0,81243.0,80882.0,81182.0,81181.7,514926914
1823,2017-07-26,Wednesday,81298.0,81628.0,81298.0,81509.0,81509.3,789010339
1824,2017-07-29,Saturday,81572.0,81572.0,81351.0,81421.0,81420.9,369815411
1825,2017-07-30,Sunday,81438.0,81635.0,81438.0,81491.0,81491.4,435047469
1826,2017-07-31,Monday,81502.0,81597.0,81502.0,81534.0,81533.5,424389336
1827,2017-08-01,Tuesday,81554.0,81566.0,81416.0,81416.0,81415.9,344923822
1828,2017-08-02,Wednesday,81436.0,81446.0,81266.0,81266.0,81265.9,336267489
